0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
test-freeze-cls_None-train_100,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_0,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",0,4,0.7095053315162658,46.0,0.7042292976379394,48.0,0.6920710838904915,51.48741418764302,0.655303506346613,0.655303506346613,0.655303506346613
test-freeze-cls_None-train_100,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_1,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",1,4,0.7348284101486207,51.0,0.7171433258056641,48.0,0.6892905764503392,63.1578947368421,0.7215920991998659,0.7215868627204558,0.7215973356792761
test-freeze-cls_None-train_100,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_2,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",2,4,0.7077891087532043,48.0,0.6994949102401733,48.0,0.6929666394499947,50.11441647597254,0.530654350467094,0.530654350467094,0.530654350467094
test-freeze-cls_None-train_100,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_3,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",3,4,0.7308750438690186,40.0,0.7031887602806092,52.0,0.6914670146848299,49.88558352402746,0.7051652632901848,0.7051652632901847,0.7051652632901848
test-freeze-cls_None-train_100,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_4,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",4,4,0.7124927306175232,48.0,0.6895024967193604,52.0,0.689956307547589,49.88558352402746,0.7637300490134473,0.7637300490134472,0.7637300490134473
test-freeze-cls_UKBsim32a-train_20,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_0,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",0,4,0.6647272229194641,70.0,0.6912714242935181,40.0,0.6777808973132121,57.54189944134078,0.6641374909837431,0.6641374909837431,0.6641374909837431
test-freeze-cls_UKBsim32a-train_20,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_1,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",1,4,0.6214113593101501,60.0,0.8273374438285828,40.0,0.7640605720394816,49.906890130353815,0.5717971480885535,0.5717971480885535,0.5717971480885535
test-freeze-cls_UKBsim32a-train_20,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_2,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",2,4,0.600008511543274,70.0,0.625940203666687,80.0,0.6579604984106743,60.707635009310984,0.6897020473838984,0.6897020473838983,0.6897020473838985
test-freeze-cls_UKBsim32a-train_20,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_3,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",3,4,0.5714163899421691,60.0,1.2004488706588745,20.0,0.6485616722364443,62.756052141527,0.6993979914553625,0.6993979914553625,0.6993979914553626
test-freeze-cls_UKBsim32a-train_20,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_4,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",4,4,0.6682874679565429,55.0,0.6243038773536682,60.0,0.6497693560615154,62.01117318435754,0.7069300338456417,0.7069300338456418,0.7069300338456416
